tract,Name,Household_Income_at_Age_35_rNA_gM_p25
28109950502,"Carriere, MS",
6037432000,"Temple City, CA",
25021416200,"Milton, MA",
4025001801,"Sedona, AZ",
36085020100,"Richmond County, NY",
42003310200,"Lincoln Place, Pittsburgh, PA",
32031001011,"Reno, NV",
6037480901,"Alhambra, CA",
12011110308,"Pembroke Pines, FL",
12073002415,"Royal Oaks, Tallahassee, FL",
44003020102,"West Warwick, RI",
27123033500,"Summit - University, Saint Paul, MN",
20185470700,"Saint John, KS",
41067031804,"Beaverton, OR",
6035040302,"Susanville, CA",
6065941200,"Palm Springs, CA",
24019970804,"Woolford, MD",
49035113803,"Kearns, UT",
42069111700,"Scranton, PA",
48073950100,"Troup, TX",
36085000700,"Richmond County, NY",
36047058900,"Kings County, NY",
26049011102,"Grand Blanc, MI",
19179960800,"Ottumwa, IA",
42017100805,"Levittown, PA",
47157021754,"Mallard Ridge, Memphis, TN",
6037210010,"Central LA, Los Angeles, CA",
6097153404,"Sebastopol, CA",
12075970302,"Chiefland, FL",
24031702900,"Silver Spring, MD",
47065002000,"Southside Historic District, Chattanooga, TN",
6059032059,"Ladera Ranch, CA",
37081014412,"High Point, NC",
36059303900,"Westbury, NY",
18003003301,"Summerfield, Fort Wayne, IN",
36047040700,"Kings County, NY",
18129040200,"New Harmony, IN",
22017024400,"Western Hills and Yarborough Subdivision, Shreveport, LA",
6037186401,"Northeast Los Angeles, Los Angeles, CA",
6065981000,"Blythe, CA",
1097002301,"Riviera, Mobile, AL",
47157020832,"Buckhead Acres, Memphis, TN",
47093005907,"Hardin Valley, Knoxville, TN",
25023504102,"Norwell, MA",
6037532101,"South Montebello, Montebello, CA",
36047015900,"Kings County, NY",
16083000600,"Twin Falls, ID",
13135050714,"Lilburn, GA",
48201433001,"Chinatown, Houston, TX",
27145010101,"Sartell, MN",
1073010801,"Birmingham, AL",
36065021402,"Utica, NY",
37001011102,,
37129011605,"Wilmington, NC",
6037481500,"Alhambra, CA",
23021960800,"Milo, Milo, ME",
6013313206,"Pittsburg, CA",
42071014202,"Gap, PA",
5083950600,"Booneville, AR",
34037373500,"Newton, NJ",
23003951700,"Fort Fairfield, ME",
17031805301,"Morton Grove, IL",
25025030100,"North End, Boston, MA",
40009966100,"Elk City, OK",
49049010407,"Salem, UT",
18133956100,"Greencastle, IN",
48089750200,"Garwood, TX",
27121970200,"Starbuck, MN",
36047074600,"Kings County, NY",
36059409100,"Levittown, NY",
36061025900,"Harlem, New York, NY",
35043010712,"Rio Rancho, NM",
6107001901,"Visalia, CA",
28061950100,"Louin, MS",
13113140206,"Peachtree City, GA",
37021002302,"Asheville, NC",
6017031200,"Placerville, CA",
48485010400,"Wichita Falls, TX",
50023955200,"Barre, VT",
17195001800,"Rock Falls, IL",
48039663300,"Lake Jackson, TX",
24031705702,"Bethesda, MD",
39049009383,"Elmbrook Village, Reynoldsburg, OH",
39035105700,"Old Brooklyn, Cleveland, OH",
42003408001,"Gibsonia, PA",
34039039800,"Elizabeth, NJ",
12011100105,"Hallandale Beach, FL",
48491020302,"Leander, TX",
8123001406,"Greeley, CO",
45007000600,"Anderson, SC",
18099020202,"Walkerton, IN",
20079030500,"Hesston, KS",
16027022100,"Parma, ID",
48029181715,"Great Northwest, San Antonio, TX",
17031825302,"Tinley Park, IL",
33015065006,"Hampton, NH",
26091062300,"Tecumseh, MI",
13001950400,"Surrency, GA",
48113016401,"Grand Prairie, TX",
29095016500,"East Side, Kansas City, MO",
48201310500,"Greater East End, Houston, TX",
8001009204,"Thornton, CO",
6059110001,"Garden Grove, CA",
36005007200,"Bronx County, NY",
6037270200,"Palms, Los Angeles, CA",
39143960900,"Fremont, OH",
19061001204,"Dubuque, IA",
19109950600,"Algona, IA",
34027045701,"Randolph, NJ",
8069000300,"Fort Collins, CO",
36047013600,"Kings County, NY",
40127097600,"Clayton, OK",
53061053301,"Stanwood, WA",
28033070710,"Olive Branch, MS",
13029920305,"Richmond Hill, GA",
6007000402,"Chico, CA",
6067009314,"Elk Grove, CA",
37179021013,"Waxhaw, NC",
25021403100,"Needham, MA",
6067007702,"Frontier Oaks, Carmichael, CA",
39049006236,"The Woods of Dublin, Dublin, OH",
27163071207,"Cottage Grove, MN",
42017105508,"Newtown, PA",
36047038800,"Kings County, NY",
37133000301,"Jacksonville, NC",
42045401101,"Drexel Hill, Upper Darby, PA",
39049007048,"Westworth Village, Worthington, OH",
42071012402,"Akron, PA",
48085031714,"Far North Dallas, Dallas, TX",
45021970301,"Gaffney, SC",
4015951800,"Bullhead City, AZ",
51810040403,"Northwest, Virginia Beach, VA",
33011001300,"Corey Square, Manchester, NH",
33009960700,"Orford, NH",
42061950800,"Cassville, PA",
29145020200,"Neosho, MO",
39035120802,"Mount Pleasant, Cleveland, OH",
21137920300,"Waynesburg, KY",
47065010411,"Hixson, Middle Valley, TN",
6007001702,"Magalia, CA",
6065043702,"Hemet, CA",
6037121210,"Sun Valley, Los Angeles, CA",
9009176000,"Wallingford, CT",
21217920500,"Campbellsville, KY",
26049012503,"Clio, MI",
37097061406,"Mooresville, NC",
6079013000,"Cayucos, CA",
4025001300,"Bagdad, AZ",
12019030102,"Middleburg, FL",
12011010701,"Pompano Beach, FL",
1025958002,"Jackson, AL",
34039038601,"Scotch Plains, NJ",
6037702901,"Marina del Rey, CA",
51121020500,"Murphy, Blacksburg, VA",
36081114700,"Queens County, NY",
8041003702,"Northwest Colorado Springs, Colorado Springs, CO",
42101031401,"Oxford Circle/ Castor, Philadelphia, PA",
5069001600,"Pine Bluff, AR",
39017010102,"Oxford, OH",
17031818200,"Westchester, IL",
37051000200,"Terry Sanford, Fayetteville, NC",
17031823602,"Crestwood, IL",
31055007515,"West Omaha, Omaha, NE",
26155030400,"Owosso, MI",
36061018100,"Upper West Side, New York, NY",
39039958600,"Defiance, OH",
39091004400,"Bellefontaine, OH",
55011960300,"Alma, WI",
37183054011,"North Raleigh, Raleigh, NC",
21051950600,"Manchester, KY",
12123950400,"Perry, FL",
47037014800,"South Nashville, Nashville, TN",
24027606607,"Long Reach, Columbia, MD",
9001021200,"Newfield - Westover - Turn of River, Stamford, CT",
25003900800,"Pittsfield, MA",
6071007106,"Grand Terrace, CA",
31153010701,"Gretna, NE",
42079216400,"Sugarloaf, PA",
6001440100,"Union City, CA",
36055005000,"Group 14621, Rochester, NY",
36081002200,"Queens County, NY",
21161960200,"Maysville, KY",
17031040800,"Lincoln Square, Chicago, IL",
37089931600,"Hendersonville, NC",
16085970300,"McCall, ID",
24041960700,"Saint Michaels, MD",
27041450500,"Alexandria, MN",
6067007403,"Mcclellan Meadows, North Highlands, CA",
25017339300,"West Medford, Medford, MA",
6073002703,"Mid-City, San Diego, CA",
17081050500,"Mount Vernon, IL",
12001002102,"Micanopy, FL",
48201333202,"Greater Hobby Area, Houston, TX",
45055970700,"Camden, SC",
11001006801,"Hill East, Washington, DC",
27053110000,"Bryant, Minneapolis, MN",
53033010300,"Columbia City, Seattle, WA",
53033029206,"Kent, WA",
6037570502,"Grant, Long Beach, CA",
41071030801,"McMinnville, OR",
41071030201,"Newberg, OR",
6059074407,"Lyon Street, Santa Ana, CA",
29189221900,"St. Louis, MO",
53033023401,"Lake Hills, Bellevue, WA",
50025967400,"Jamaica, VT",
13261950400,"Plains, GA",
48309001600,"Waco, TX",
39169002902,"Doylestown, OH",
48113007824,"Lake Highlands, Dallas, TX",
55109121000,"Roberts, WI",
18133956500,"Cloverdale, IN",
51740210400,"Midtown, Portsmouth, VA",
42011002700,"Reading, PA",
36081059500,"Queens County, NY",
45051070101,"Conway, SC",
25023561100,"Marion Center, Marion, MA",
12071020600,"Hancock, North Fort Myers, FL",
4013107500,"Uptown, Phoenix, AZ",
37021000400,"Five Points, Asheville, NC",
4027011600,"Los Portales Del Alamo, San Luis, AZ",
34021000300,"Franklin Park, Trenton, NJ",
4019004646,"Suncrest, Tucson, AZ",
17043846521,"Naperville, IL",
40047001601,"Enid, OK",
27123034601,"Dayton's Bluff, Saint Paul, MN",
72105520200,"Lomas Garcia, Naranjito, PR",
54007967900,"Heaters, WV",
10005050403,"Seaford, DE",
49003960802,"Perry, UT",
42045401900,"Lansdowne, PA",
39049006383,"Olde Sawmill, Dublin, OH",
6031000701,"Hanford, CA",
39153504100,"University of Akron, Akron, OH",
12095016724,"Orlando, FL",
37183053720,"Bartons Creek Bluffs, Raleigh, NC",
35001003806,"Twin Pines, Tijeras, NM",
26145010200,"Saginaw, MI",
6059062649,"Laguna Woods, CA",
6101050301,"Yuba City, CA",
22057020900,"Raceland, LA",
39169001100,"Orrville, OH",
5075470200,"Imboden, AR",
19091970200,"Bradgate, IA",
36029016800,"Masten Park, Buffalo, NY",
49049003300,"Spanish Fork, UT",
27163070404,"Stillwater, MN",
6059087902,"Stanton, CA",
5131001305,"Fort Smith, AR",
24033800403,"Bowie, MD",
6081604600,"Millbrae, CA",
17045070300,"Paris, IL",
37081014411,"High Point, NC",
1095030802,"Albertville, AL",
6037271200,"Sawtelle, Los Angeles, CA",
6017030807,"Shingle Springs, CA",
12011020104,"Coconut Creek, FL",
51770002400,"Melrose-Rugby, Roanoke, VA",
9013538202,"Somers, CT",
29027070700,"Holts Summit, MO",
1089010612,"Cross Creek, Madison, AL",
26145011702,"Birch Run, MI",
72031050902,"Carolina, PR",
12103024602,"Lowe's City, Saint Petersburg, FL",
22087030603,"Chalmette, LA",
25005630101,"North Attleborough Center, North Attleborough, MA",
36059302700,"North New Hyde Park, NY",
48201412800,"Southwest Houston, Bellaire, TX",
42091208201,"Barto, PA",
4013614300,"Arrowhead Ranch, Glendale, AZ",
51171040100,"Strasburg, VA",
40137000200,"Duncan, OK",
48121021527,"The Trails, Frisco, TX",
48215020501,"McAllen, TX",
26077000100,"Eastside, Kalamazoo, MI",
12011070304,"Davie, FL",
19113001001,"Cedar Rapids, IA",
40045952800,"Arnett, OK",
35001003002,"Los Duranes, Albuquerque, NM",
49035102300,"Central City, Salt Lake City, UT",
13097080604,"Douglasville, GA",
6037212203,"Central LA, Los Angeles, CA",
13245010509,"Augusta, GA",
4013618700,"Deer Valley, Phoenix, AZ",
53033027701,"Vashon, WA",
56041975400,"Evanston, WY",
51059421101,"Alexandria, VA",
17109010200,"Sciota, IL",
48121021620,"Lewisville, TX",
31087962700,"Trenton, NE",
6037554516,"Cerritos, CA",
47141000100,"Monterey, TN",
12101030502,"Forest Hills, Holiday, FL",
37119001923,"Hickory Ridge, Charlotte, NC",
6059063005,"Newport Beach, CA",
26027001900,"Dowagiac, MI",
34033021101,"Pittsgrove Township, NJ",
18011810300,"Lebanon, IN",
36059519400,"Hicksville, Hicksville, NY",
53053060500,"North End, Tacoma, WA",
25021409101,"Norfolk, MA",
42003461000,"Pittsburgh, PA",
22037951600,"Clinton, LA",
48201232100,"Pine Village North, Houston, TX",
44003021100,"Norwood, Warwick, RI",
19065080600,"Elgin, IA",
34029724000,"Toms River, NJ",
48439110701,"Fort Worth, TX",
4013116709,"Ahwatukee Foothills Village, Phoenix, AZ",
39035132301,"Bedford, OH",
8101002700,"Beulah Heights, Pueblo, CO",
34023007203,"Parlin, Sayreville, NJ",
27105105500,"Worthington, MN",
12127091023,"Deltona Lakes, Deltona, FL",
11001001600,"Northwest Washington, Washington, DC",
24005451100,"Essex, MD",
37119003109,"Starmount Forest, Charlotte, NC",
17043845505,"Darien, IL",
8031002100,"Central, Denver, CO",
6073017055,"Carmel Mountain Ranch, San Diego, CA",
51117930102,"La Crosse, VA",
6037621004,"Hermosa Beach, CA",
8037000600,"Vail, CO",
36047018700,"Kings County, NY",
41051010304,"Wood Village, OR",
21067003912,"Lexington, KY",
42073010600,"New Castle, PA",
41047001000,"Southeast Salem, Salem, OR",
34031124601,"Clifton, NJ",
31141965500,"Columbus, NE",
6037541606,"Compton, CA",
51195931000,"Norton, VA",
6073013605,"La Mesa, CA",
12086010010,"Miami Gardens, FL",
47157009901,"Frayser, Memphis, TN",
18097320204,"Driftwood Hills, Indianapolis, IN",
17097864106,"Mundelein, IL",
12053041106,"Spring Hill, FL",
37183053424,"Giverny, Cary, NC",
50005957900,"Saint Johnsbury, VT",
34015501208,"Washington Township, NJ",
54041967600,"Walkersville, WV",
39045031000,"Lancaster, OH",
54039011402,"Charleston, WV",
8001009322,"Thornton, CO",
12019030304,"Orange Park, FL",
17031530501,"South Side, Chicago, IL",
17021958900,"Pana, IL",
32003003237,"Monument at Lone Mountain, Las Vegas, NV",
51153901416,"Bristow, VA",
15001021106,"Pāhoa, HI",
44007012300,"Johnston, RI",
9009351100,"Waterbury, CT",
25013812101,"Holyoke, MA",
20013480800,"Hiawatha, KS",
25021417200,"Quincy, MA",
8069001114,"Clarendon Hills, Fort Collins, CO",
36061020600,"East Harlem, New York, NY",
49011126902,"Bountiful, UT",
27053020101,"Saint Anthony, MN",
32013010500,"Winnemucca, NV",
41051010410,"Northeast, Gresham, OR",
47093005502,"Knoxville, TN",
6019003102,"Clovis, CA",
19163011800,"Davenport, IA",
35001000206,"Albuquerque, NM",
39099802702,"Kirkmere, Youngstown, OH",
22071014500,"Mid-City, New Orleans, LA",
17031031800,"Uptown, Chicago, IL",
29167960300,"Bolivar, MO",
40143007516,"Broken Arrow, OK",
6071000109,"Chino Hills, CA",
40049681300,"Pauls Valley, OK",
37023020600,"Morganton, NC",
41051009202,"Southeast Portland, Portland, OR",
51087201102,"Henrico, VA",
17097864303,"Barrington, IL",
36103146403,"Central Islip, NY",
17197883809,"Crete, IL",
25021422301,"Weymouth, MA",
22055000200,"Lafayette, LA",
25017373700,"Newton Centre, Newton, MA",
13223120302,"Dallas, GA",
37157040101,"Ruffin, NC",
24510272005,"Cross Country, Baltimore, MD",
21107971000,"Dawson Springs, KY",
19155030401,"Council Bluffs, IA",
12095015001,"Ocoee, FL",
8035014109,"Northridge, Littleton, CO",
48141003702,"Cedar Grove, El Paso, TX",
26125127600,"Clarkston, MI",
4013420108,"Thunder Mountain, Mesa, AZ",
36005037100,"Bronx County, NY",
40027201405,"Norman, OK",
34035053803,"Somerset County, NJ",
72003430601,"Aguada, PR",
1039962700,"Opp, AL",
40109106706,"Central Oklahoma City, Oklahoma City, OK",
18051050300,"Oakland City, IN",
36081035700,"Queens County, NY",
45045002301,"Greenville, SC",
36067005700,"Southside, Syracuse, NY",
49049010217,"Draper, UT",
6097154302,"Occidental, CA",
39035194500,"Gates Mills, OH",
24033802301,"District Heights, MD",
55079021000,"Town of Lake, Milwaukee, WI",
6065043220,"Temecula, CA",
12011061002,"Plantation, FL",
13077170304,"Newnan, GA",
6037404903,"Baldwin Park, CA",
13121010120,"Atlanta, GA",
48113017703,"Northridge Estates, Mesquite, TX",
36047048800,"Kings County, NY",
12099004101,"West Palm Beach, FL",
22051022800,"Metairie, LA",
6073010300,"Imperial Beach, CA",
36055015200,"Brockport, NY",
41067032501,"Hillsboro, OR",
12011010306,"Deerfield Beach, FL",
8105977000,"Del Norte, CO",
37119005823,"Providence Estates East, Charlotte, NC",
6067009319,"Sunrise Willowood, Sacramento, CA",
17183010600,"Westville, IL",
18097330805,"Lawrence, IN",
13129970600,"Calhoun, GA",
6085504314,"Berryessa, San Jose, CA",
6037481606,"Alhambra, CA",
17161020400,"East Moline, IL",
6037271100,"West Los Angeles, Los Angeles, CA",
36081050201,"Queens County, NY",
48439111552,"West Arlington, Arlington, TX",
36083051901,"Schaghticoke, NY",
37109071201,"Denver, NC",
55117011100,"Cascade, WI",
42049000400,"Erie, PA",
32003003309,"Las Vegas, NV",
29037061200,"Garden City, MO",
33015065007,"Hampton, NH",
37119005846,"Providence Crossing, Charlotte, NC",
25005650500,"New Bedford, MA",
48453001784,"Lake Pointe, Austin, TX",
54053955101,"Gallipolis Ferry, WV",
6029003112,"Bakersfield, CA",
6029000102,"Bakersfield, CA",
36081044400,"Queens County, NY",
17031150800,"Portage Park, Chicago, IL",
51003010700,"Wynridge, Charlottesville, VA",
21111012604,"Louisville, KY",
17001000900,"Quincy, IL",
29077004302,"Springfield, MO",
54049020400,"Fairmont, WV",
26093741602,"Brighton, MI",
36103111804,"Commack, NY",
12069031203,"Groveland, FL",
6067005002,"Sacramento, CA",
12087970500,"Key Largo, FL",
48123970200,"Cuero, TX",
36081036500,"Queens County, NY",
12095014701,"Orlando, FL",
6077005302,"Tracy, CA",
27053024200,"Minneapolis, MN",
6073019806,"Ocean Hills, Oceanside, CA",
4013420107,"Mesa, AZ",
34029736001,"Little Egg Harbor Township, NJ",
39063000200,"Findlay, OH",
6017030301,"South Lake Tahoe, CA",
29095006100,"East Side, Kansas City, MO",
72067820300,"Hormigueros, PR",
13051011006,"The Landings, Savannah, GA",
51019030104,"Forest, VA",
9009345202,"Naugatuck, CT",
12095017807,"Apopka, FL",
48453001822,"North Austin, Austin, TX",
22071007605,"Dixon, New Orleans, LA",
12069031311,"Clermont, FL",
24005401101,"Woodlawn, MD",
13247060407,"Conyers, GA",
6065041201,"Arlanza, Riverside, CA",
55079186400,"Marquette, Milwaukee, WI",
36081047500,"Queens County, NY",
25027757500,"Southbridge, MA",
32003000514,"Las Vegas, NV",
39061009800,"West Price Hill, Cincinnati, OH",
25005641101,"Fall River, MA",
1081042101,"Opelika, AL",
13145120401,"Cataula, GA",
39099811800,"Youngstown, OH",
17031809300,"Evanston, IL",
21047201400,"Herndon, KY",
13021013101,"Macon, GA",
27053022000,"Blackstone, Minneapolis, MN",
6059062622,"Laguna Woods, CA",
36083051800,"Valley Falls, NY",
24510260605,"Medford - Broening, Baltimore, MD",
36081095400,"Queens County, NY",
42101016300,"North Philadelphia, Philadelphia, PA",
24005402307,"Pikesville, MD",
18043070600,"Floyds Knobs, IN",
8035013904,"Parker North, Parker, CO",
55079018600,"Lincoln Village, Milwaukee, WI",
8013013210,"Longmont, CO",
17099963900,"Streator, IL",
13279970100,"Lyons, GA",
24033803519,"Landover, Hyattsville, MD",
48453000802,"East Austin, Austin, TX",
6085504422,"Milpitas, CA",
42101980000,"Fairmount Park, Philadelphia, PA",
22055001902,"Lafayette, LA",
36081014202,"Queens County, NY",
6099000905,"Modesto, CA",
12031016601,"Southpoint, Jacksonville, FL",
39035115400,"South Broadway, Cleveland, OH",
18087970402,"Topeka, IN",
6029006201,"Bakersfield, CA",
51810046011,"Virginia Beach, VA",
37119002300,"Grier Heights, Charlotte, NC",
5141460302,"Shirley, AR",
1089001901,"Huntsville, AL",
51059491403,"Clifton, VA",
42101034702,"Northeast Philadelphia, Philadelphia, PA",
12033003503,"Northeast Pensacola, Pensacola, FL",
12009062302,"Pineridge, Cocoa, FL",
6037227020,"South Los Angeles, Los Angeles, CA",
55059000400,"Kenosha, WI",
42037050100,"Benton, PA",
39029952100,"Downtown, East Liverpool, OH",
22073005204,"West Monroe, LA",
8069002803,"Estes Park, CO",
1097007103,"Theodore, AL",
26139022106,"Holland, MI",
18061060400,"Corydon, IN",
37197050501,"Yadkinville, NC",
30025000100,"Baker, MT",
47113001604,"Jackson, TN",
6037214501,"Central LA, Los Angeles, CA",
17031831100,"Avondale, Chicago, IL",
6059099416,"Huntington Beach, CA",
6037405900,"Covina, CA",
51107610702,"Purcellville, VA",
36027010000,"Amenia, NY",
42027010200,"Clarence, PA",
6037554105,"Bellflower, CA",
24021751003,"Frederick, MD",
6073002602,"City Heights, San Diego, CA",
36047117000,"Kings County, NY",
48201552601,"Willowbrook, Houston, TX",
37119005511,"West Sugar Creek, Charlotte, NC",
36047025901,"Kings County, NY",
22071010000,"Milan, New Orleans, LA",
17161024101,"Milan, IL",
17197883605,"University Park, IL",
48113018402,"Garland, TX",
29189220431,"St. Louis, MO",
37119005917,"Yorkshire, Charlotte, NC",
22081960300,"Coushatta, LA",
6037503801,"La Mirada, CA",
13195020400,"Colbert, GA",
22051023904,"River Ridge, LA",
45085001600,"Sumter, SC",
24021767500,"Rocky Ridge, MD",
6075025800,"Portola, San Francisco, CA",
34029735002,"Ocean Acres, Stafford Township, NJ",
37183052408,"Southwest Raleigh, Raleigh, NC",
21107970300,"Madisonville, KY",
45079010600,"Columbia, SC",
13283960200,"Soperton, GA",
27163071011,"Woodbury, MN",
48061013402,"Brownsville, TX",
36047118000,"Kings County, NY",
12057013504,"Greater Palm River Point CDC, Tampa, FL",
26077001702,"South Westnedge, Kalamazoo, MI",
53063004700,"Lincoln Heights, Spokane, WA",
29183311736,"St. Peters, MO",
48439113610,"Colleyville, TX",
6037190700,"Central LA, Los Angeles, CA",
